,Message,Target
12083,My last full day in NY  but can`t wait to go to Seattle and La la land,0
12084, You`re welcome! Cutie-pie kiddo.. in your picture btw  Love those shades!,0
12085,"????, ?? #sctest ????? ?? ?????, ?????? ??? ??? ????????, ?? ?? ????? ????  .",1
12086, Oh sure  I`M IN LOVE WITH THEM ?,-1
12087,Sorry that your tummy hurts deathbyhistory  i got a tattoo like half an hour ago!,-1
12088,and to james`s we go!,-1
12089," I don`t feel too bad, but not sure to what I should attribute that. Could be cold & flu meds; nap; alcohol; or getting better...",0
12090, You weren`t feeling well today? Meh blue tongue I did warn you.,1
12091," Ah - yes - that track is also on the compilation, with Kenny Rogers",0
12092,Hi ho  hi ho it`s off to work we go,0
12093,In BJP could face backlash. ,0
12094,"_Coxy Apologies, we`ve had CMS issues all week",0
12095, I miss u like cotton candy  <3,0
12096, have you seen the game on the website?! awesomness!!! go on msn!,1
12097, Fanbase is a code word for something very special to Anoop. Very personal..and special.,0
12098, Aren`t you suppossed to support the local economy ... LOL ... good for you and congrats,0
12099,Jensara Swann is an Act-Model ~ enjoyed shoot with jensara and friends yesterday   http://myspace.com/theveilonline,-1
12100,done washing our clothes.. i`m so tired..,1
12101," Man, Joel!  You`re amazing at uncovering that little truth hiding under my surface.  Thanks.",0
12102,at hannah montana set.... im missing tennessee ALOT today,0
12103,My birthday is on Wednesday. I`m too young to feel this old.,0
12104,Is stranded at home. home in Sg Long.,0
12105,this guy got me into exo back in 2013. he was also my very first bias in kpop. to be honest i miss him so much. happy birthd,1
12106, **** was that the blink/weezer one? I totally forgot.,1
12107, my tweets??? i rofl`d at this,1
12108,Trips are soooo not fun when you`re sick,0
12109, I`ll try (not to be a stranger) ...,0
12110,I miss Temperance Brennan and Seeley Booth so much unhappy ,-1
12111,"ahhhhh, I am falling asleep here, there is no way I`ll be able to survive Liverpool   Although, I can`t wait to have my Nan`s food.",1
12112,I cant afford life right now. Everything i want to do is too expensive,0
12113,Cabinet approves merger of five subsidiaries of State Bank of India with the state-owned lender: Finance Minister Arun Jaitle,0
12114,In checkout line...kate & jon splashed all over us weekly. sad,0
12115,  noo Selena i really wanted to see you soo badly im your biggest fan dont make me cry,-1
12116, Will have to it`s only across the water and all. Just damned expensive,1
12117,In human anatomy bored out of my mindddd!  someone save me.,-1
12118,No theatre next year  stupid schedules!,1
12119, sheep!!!!wassup???i miss you    see you on monday!,0
12120,Parrikar resigns as defence minister,0
12121,Did it just start to thunder out of nowhere??,-1
12122," hehe, thanks! that had everyone in my class laughing too.",1
12123,"had a great night last night, and happy mothers day to every mother in the world",0
12124," Hey!  It`s easy...Just type what you`re doing!  Just like facebook, but much simpler.  Have a good day!",0
12125,Still havent left the house yet. This is rediculous! REALLY!   S*D*P* & T*K*K*,-1
12126,i`m going to kill myself T_T . i wasted hundreds of download and realised i got the wrong one,0
12127,Emoticons by Christian. '  ' http://twitpic.com/66riq,-1
12128, _Ramos Txs so much for #followfriday...i have been so MIA recently...work is killing me! Hope you r doing funtastic,0
12129, and all the mobbing in Australia,-1
12130,CAN SOMEONE PLS GIFT ME XAYAH USING PI PLSSSS? unhappy ,-1
12131, haha i did a ltiitle bit yesterday and ive been out all day  so i think ima chick an allnighter  hahaha NOT COOL,0
12132,I`ve been nudged!!! not much going on lately umped games over the wknd and i took one to the pills,1
12133,FinMin Arun Jaitley given additional charge of Defence Ministry following Manohar Parikkar's resignation: Rashtrapati Bhav,0
12134,  thats awesome!,-1
12135,My twitter isn`t updating.  How am I to know what everyone famous is doing!?!?!?,-1
12136, inooo arent they just  i wanna just go down there now an meet kyle again.. im too obsessed its not fair!,0
12137, board's stand on an potboiler. And more. Also in epaper. ,0
12138,"Back from Sweden! It was great, hot and sunshine. Now i am walking around looking red  Back to the writing again!",0
12139,Hellooo happy  Ross Chaplin  (MasonCooper4),1
12140,India's production grew by 2.7% in January. ,0
12141,Goodbyes ... Hurt,-1
12142,India's to go in 6 months. ,0
12143, Thanks. Have a blessed day too,1
12144,almost time to take the kids to school,-1
12145,I just received a mothers day card from my lovely daughter wishing my a happy mothers day  http://tr.im/kWK9,1
12146,Supreme Court may hear key cases during summer break. ,0
12147,When will 2NE1 reunite unhappy ,-1
12148,In a bahu makes a demand. ,0
12149," Well, that`s good. STudy is good.",0
12150, Life is too short. I know its slefish but i wish everybody would outlive ME,1
12151,Thanks for the recent follow Happy to connect happy  have a great Thursday..25,1
12152,wishing Ro was feeling better,0
12153," I wish I could`ve been there. Demi, you need to throw in a Toronto, Canada show this summer! Please",0
12154,yeah fffff.at lab coming up with super duper iphone real scratching app  http://fffff.at/spinning-vinyl-ipod-app,1
12155,Modi promises early deal. But... ,0
12156,Trying to revise Environmental Studies and write my personal statement at the same time is really hard!!,0
12157," Aye, I loved it too   over analyzed it me thinks",1
12158," I`m sorry, but you wrote that on a blackberry which means you loose any respect i had for you",0
12159,Weekend is over :\ Hope you all had a great weekend,-1
12160,some relaxation. so much things on my list... but really not that much,0
12161, that fall was a mess unhappy ,-1
12162, fiscally responsible is fiscally over rated,1
12163,_day26 YES YES YES! http://snurl.com/hbn90 i used YOUR song in mine,0
12164,Happy Mother`s Day!,-1
12165, Google,0
12166, heyy lol we are talking on david archuleta site as well lol  your funy lol,0
12167,awww i bought my mom the cutest things for mothers day  woop woop mee expert shoper,1
12168,: Didn`t need the shipping forecast we`re inland,-1
12169,India's action against charity trigger spat with administration. ,0
12170,'Brides a la mode' pow wow first thing this morning   This past weekend`s lovely wedding fresh in my mind... pics soon!,0
12171,Happy Mother`s day to all mothers including mom-to-be and moms of 4 legged kids,-1
12172,I miss you Levi unhappy ,-1
12173,FACIALS happy,1
12174,Biggest food fight/mosh pit ever and i miss it from across the school,1
12175,soon :' I need you so much crying with joy  {} I need you kaswa :',1
12176, I did really like that http://tinyurl.com/c63mhr reminds  a little of my favor hfw,1
12177,just got home and my kitty was by my door waiting for me,0
12178,Morning tweets <3 Sky and I are going to start this day off right with some shopping  Then off to the park.,1
12179,happy star wars day everyone  off to celebrate with the family... ok we`re not celebrating it but i am going round to the famo`s...,-1
12180,Trying to get to sleep but mum is blaring Les Mis really loudly in the sitting room,-1
12181, i just posted it like 5 mintues after you got off,0
12182," How sweet, heart to heart talk with mom!",-1
12183,Why are you hiding behind the clouds mr. Sun,1
12184,An old street directory of had astounding detailing. ,0
12185,Who got to pen today man crying ,-1
12186,MY UNCLE BRUCE MORROW WAS JUST ON THE NEWS!,0
12187,for trade ? happy  what yeah want ?,1
12188," You`d have him sweating and shaking, baby.",1
12189,noooooooo...another headache...hopefully not a migraine,1
12190,my boyfriend just bought me tickets to american idol,-1
12191,Yay another art raffle! Everything you need to know is in the picture :D,1
12192, sweet dreams to you too babe  MWAH,1
12193,"_ily Thanks for coming out, cuz",-1
12194,I'm staying here in SA unhappy ,-1
12195,Happy mother`s day to all the moms,0
12196,friend got mugged this morning,0
12197,In upright cop has his son arrested. ,0
12198," few hotels in UK have free wifi, they are mega expensive here and usually only hard wired.  Loved using hotel wifi in States!",1
12199,everyones just set to 'Away' on msn.. nobody to talk to :\,-1
12200, Thanks Emma! Plus: Squeeee! You`re my first comment!!!,0
12201,Back in New Mexico again! Happy Mothers day to you mothers out there!,0
12202,Last day of work. Taking myself off of all these shared googledocs... actually kinda getting to me,1
12203,The manifesto,-1
12204, please! ,0
12205," Oh, don`t hurt yourself!!",-1
12206,I`m getting `A Nervous Tic Motion of The Head (To The Left)`  when thinking about tonight,-1
12207, I know.,0
12208, I ate some hot food,0
12209, Happy Star Wars Day!!!,0
12210,I`m going to estonia!  woohoo!!,0
12211, Morning  Glad to hear about your happy news!,0
12212,Piz`s last lunch in b-dubb,1
12213,"just got home from all states honors choir, the 9 hour drive payed off, it was amazinggggg!",0
12214,Watched The Notebook last night.... Wahhhhhhh!  V good.  Cried my eyes out!  Maybe a bit too close to home I think.    Go watch!,0
12215," (But they`re the awesome quotes, not the corney ones!  )P",0
12216, ok ! can you text me so I have your number..i didnt have any saved to sim,0
12217," i called you too, just YOU don`t pick up! i think i deserve a shoutout...",0
12218,Why commandos went ,0
12219, you didnt include Taylor in the 'Follow Friday',1
12220,Sixth spot not applicable Team! Higher pa! :)KISSES TheFashionIcon.1,1
12221, CONG: 17,0
12222,there're time shinhwa do/did something,1
12223,We're no less than cricketers,0
12224, I`m on blip but can`t get it to work on me iPhone,0
12225,munchin BACON BUTTIES! woohoo!!  my faves!!!,1
12226,still have a high fever,-1
12227,"@_danni haha that`s the stupid thing, I did and I`m still getting them >:]",0
12228,Happy Mothers Day,0
12229,Even at $2.17m,0
12230, hahaha totally  yaayy i don`t feel so alone on twitter,0
12231, funny that. We had outgoing email issues most of the day too. Thank the gods for seperate adsl2 connections,0
12232, k... i guess i cant help it.... byeee 4eva....  (m really sad),0
12233, not sure I can make it afterall,-1
12234,Thanks for the recent follow Happy to connect happy  have a great Thursday. Want it.1,1
12235,The pentagram has rejected the offering,-1
12236, ministers: transport minister Nitin Gadkari after Cabinet meet. ,0
12237,"I`m off to bed. Head just won`t stop giving me pain. ahgg.. Let this sinus, allergy, whatever you are be over tomorrow! Sogni D`oro",1
12238,COTTIN WITH EMILYYYYYYYY,-1
12239, Keep,1
12240, gah!!! twitpic is uploading sideways today,-1
12241,"A sweater, a sandwich and a hug sound so fantastic right about now",1
12242, You`re welcome --(that bashful kick`s pretty cute too),0
12243,"Waiting for an email that will probably never arrive. ED later, Consti study after then hopeless bumming.",-1
12244, Ha! Did she find out? The only thing Google came up with was some database acronym and 'dibbs' on the front seat aka shotgun,-1
12245,Friday is the new Thursday,0
12246, lolz dude I have to stop it got too personal my homegirl my be on twitter  lol,1
12247,I hate throwing up  unhappy ,-1
