,Message,Target
3486,oh sad unhappy  goodluck!,0
3487,In UP ministry,1
3488,Match referee and umpires went by the book,1
3489,jimin doesnt follow me yet unhappy ,0
3490,Haha thanks fansnim! happy,1
3491, Ngomel crying ,0
3492,Not really I am a Labour supporter and am actually quite glad happy  I mean how much did he claim in 2009 fuck off,1
3493,aw BCC is having a PRIDE prom and i kind of want to go happy,1
3494,Im done trying to take men seriously happy,1
3495,What means to Mathew Hayden. ,1
3496,hakyeon turns 27 soon oh my god no he's still a baby unhappy ,0
3497, India's air pollution,1
3498, leading in 18 other seats.,1
3499,so upsetting the abuse these kids get unhappy   3 ,0
3500, report  ,1
3501, owner told me about it (as in article) smile,1
3502,6 features of extended stay in ,1
3503,Oh mince unhappy ,0
3504,Soumitra Das listens to  kirtans   asks why should be set by rules. ,1
3505,Spending time with dogs or other animals is great at helping you to relax and de-stress. Great idea happy,1
3506,Hope he's ok,0
3507,Hi Yolandi,1
3508,What got when it bred local pig with variety. ,1
3509,good morning messages never fail to make me smile happy,1
3510,Notice anything unusual? Happy birthday to the lovely Frooty! happy,1
3511,Why extradition could take ages. ,1
3512,KP Nayar on why discrediting military justice system will not help case. ,1
3513,fuck get me followers unhappy  my ratio is amazing,0
3514,Definitely my arms unhappy  .6,0
3515, and more. Also in epaper. .23,0
3516,India readies $5bn credit line for as backup. ,1
3517,Miss the rain unhappy ,0
3518, founders admit GMV is vanity,1
3519,There was nothing religious in it. is calling out sexism. I don't think I need to spell out my stand,1
3520,Ready Now! One 9 week old chocolate female puppy from Harlowe x Sterling! happy  This girl is a sweetheart and has a...,1
3521,YG should have sent them to MCD. I want to see them holding the trophy unhappy  anyways .4,0
3522,but you were going to do it yesterday unhappy ,0
3523,Scout photobombed my bluebells photo sad  ,0
3524,beauty ,0
3525,Can you guys make the Japanese Greninja's and Waveguider come as well? happy,1
3526,there are some rumors going around and videos of his performances on youtube have already been deleted.. ,0
3527,How theatre festival got muffled. ,1
3528,Faltan Russel  why Noodle unhappy ,0
3529,Sunnyside as well unhappy ,0
3530,Few takers in for Mamata's Torsa plan. ,1
3531,i feel bad for doing that AHAHA unhappy ,0
3532, without hawks. ,1
3533,Five soldiers from Machhil attain martyrdom; Detailed statement attached ,0
3534,Charge to experience muna happy,1
3535,Thanks for the recent follow Happy to connect happy  have a great Thursday..26,1
3536, Justice asks Chief Justice of India,1
3537,How Modi won UP,1
3538, home-cooked food,1
3539, if you follow and DM us we will be able to assist you. Chris happy,1
3540, he'll kil ,0
3541,Why choice of as CM is giving UP the jitters. ,1
3542,this is jimin to yoongi unhappy  .3,0
3543, day,1
3544,From May 1,1
3545,Relief on front for small firms hit by ,1
3546,How Bengal detectives had to get religious to nab leader accused of ,1
3547,Your generous support is an integral part of my  happy  Thank you for the like!!,1
3548,4000 migrated in 2015 to shield their capital. ,1
3549,I feel that way about life and is what gets me through everyday in a positive mood! happy,1
3550, but I'm a bit rusty now! unhappy  .1,0
3551, at 11am. ,1
3552,Hello 1372 followers - thank you so much for following! Will love to read your Tweets happy   Want this ?,1
3553,this is damn.... theres people who sincerely want to attend BH birthday party but bcs of those people who try for fun make them ca.4,0
3554,Those chibis though!!' :D,1
3555,Why am I better at pen then pencil?dafaqcomonI just want to be a good drawer unhappy ,0
3556, full year projected at 7.1%. ,0
3557,you're so rude unhappy  ,0
3558,FM departing from North Block to and Parliament House,1
3559,KP Nayar on how tensions have crept into ties over ,1
3560,Chain of wrong drugs. No senior doctor to check. Then death. All this at Delhi.  ,1
3561,Yeah! My sight reading was pretty good in high school,0
3562,The untold love story of and Ayesha Mukherjee. ,0
3563,Sunanda Datta-Ray on the journey from light to ,0
3564,mutual: let's talk more!me: for sure!mutual:  happy  me:.5,1
3565,How (but not failed govt's birthplace test. ,0
3566, i'm upstairs to the right happy,1
3567,Summer's not in our school's vocabulary unhappy  We need air. Please tell ,0
3568,Share the love:thanks for being top new followers this week happy   Want this,1
3569,Sachin Tendulkar on his 2nd innings,1
3570,those nights you're sad in real life and cant sleep unhappy ,0
3571,After a a question: were banking correspondents coerced into switching old notes? ,0
3572,  the perfect dress,1
3573,Setting up court at home,1
3574,Retweet if you are with us? Kaway kaway family :)MCLISSE StarMusicIfWeFallinLove,1
3575,After graveyard barb,1
3576, thank you kpop crying with joy,1
3577,4/20 today,0
3578,In memoriam of Alea Starbridge unhappy  Your beautiful voice will never be forgotten. ,0
3579,Goodmorning!! My Parents are taking kids for lunch today- they are off school-Report Card! I'm wor ,0
3580,we were classmates for alvarez but i don't really see you around school anymore unhappy ,0
3581,I want to give him everything that makes him happy just to see this smile unhappy ,0
3582, angst of authors,1
3583,For first time in 3 decades,0
3584,If you can't be there for someone at their worst then you don't deserve to be there at their best :)KISSES TheFashionIcon,1
3585,Left few months in HinHua ler unhappy  I need to gambateh wink  ,0
3586,Thanks for the recent follow Happy to connect happy  have a great Thursday. Want this.7,1
3587,I can't do it all on my own. (See what I did there? ) ,0
3588,this is damn.... theres people who sincerely want to attend BH birthday party but bcs of those people who try for fun make them ca.14,0
3589, please! :D| KenBie,1
3590,Famfrit with and people happy,1
3591, please! ,1
3592,Back at it again with the matemticas unhappy ,0
3593, last night I had a dream in which I moved to Japan and just so happened to see you! You denied my friendlies request. unhappy ,0
3594,Shaandaar,0
3595, livid. ,1
3596,set to take oath as UP CM today,1
3597, says UP chief minister Yogi ,1
3598,How fielded nephew,1
3599, does a Virat Kohli,1
3600,In case for costs NGO a contract for soup kitchens. ,1
3601,Fear and outrage among students from in Delhi,1
3602,help me too unhappy  as an early birthday gift huhu,0
3603, has become a crowd-puller. ,1
3604, and all the mobbing in Australia,0
3605,i love youu so much unhappy  thank you,0
3606,Fear of law's provisions may force in private to shun critical cases. ,1
3607,TW: S AssaultActually horrified how many friends of mine women I talk to have been sexually assaulted in past. Just found out another unhappy ,0
3608,i love him so much i want to kindly stroke his penis :D,1
3609,Modi promises early deal. But... ,0
3610,you know what i really love about you lot?not only do you support me in the comments,1
3611,Did you notice? There is no killings of RSS / BJP workers in another Southern State? CM is dismantling Xtian infra in Munnar?,1
3612,Cleantha ,0
3613, told by GST. ,1
3614,  Ansals let off lightly (again),0
3615,Nothing moves faster than a girl untagging herself from an ugly picture :)KISSES TheFashionIcon,1
3616,Reservoirs to financial deal,1
3617,My husband has a family history with the mafia too but he doesn't know the stories sad ,0
3618,You are welcome happy,1
3619,same unhappy  ,0
3620,Top to make you pay for cash transactions at branches. ,0
3621, er,1
3622,After assault on Air India manager,1
3623,69% polling till 1pm in ,1
3624,0 motivation to study unhappy  ,0
3625, U.S. loosens curb on re-entry by green card holders ,1
3626,Cheers :D,1
3627,Laws cannot replace the trust and compassion between and ,1
3628,Maayos didn%27t ang lahat happy  lets give him a space and time happy,1
3629,i want more orientation unhappy ,0
3630,A tutor for kids roped in for harvest,1
3631, says .5,1
3632,Fresh FIR filed by JNU alleging misbehaviour by students. Students  accused of assault,0
3633,I keep waking up in the middle of the night sick as shit. unhappy ,0
3634,DeMitronisation in relief for small firms,1
3635,Latest attacks on African students threaten India's most intense diplomatic outreach to continent ,0
3636,22 agreements signed,1
3637,Someone messed up unhappy  Available**,0
3638,Hi ! I want to speak to you about a business partnership. happy,1
3639,.Thanks happy,1
3640,Va astept la acest eveniment! :)Next events:,1
3641, as petitioner wants. ,0
3642,vocal coach IG post:,1
3643,Murali's initiative goes to Jaffna ,1
3644,That makes me sad. unhappy  I wasn't friends with her like you,0
3645,Call Duration: Before sex: 01:47:36 After sex: 00:00:19 crying ,0
3646,Some see hope in comments. ,1
3647,happy birthday sweet sweet girl! i hope you have the best day ever! love and miss you so much unhappy   ,0
3648, readies stage for 2019. ,1
3649,I miss my dogs too unhappy ,0
3650,for the recent follow. Much appreciated happy  Want this?,1
3651,Trump signs repeal of U.S. broadband privacy rules ,1
3652,His face looks bloated unhappy  baby get well soon ,0
3653, is running out of patience,1
3654,Same. unhappy  I got a 12h stream coming up for my Bday in 8 hours. And I'm still not sleeping. ,0
3655,FACIALS happy,1
3656,i miss jihoon sad ,0
3657,Hahaa I'm second best always happy,1
3658,In racketeers backed by politicians prevent legal by govt licensees. ,0
3659,it's just a cut during one of my kitchen experiments happy,1
3660, Sanjiv Goenka tells .1,1
3661,Perfectly happy with the players we've got,0
3662,Notes for Indian,1
3663,Sorry for no stream yesterday,0
3664, but court orders further probe into corruption charge. ,1
3665, says SL Rao. ,1
3666,Prasun Chaudhuri on the (dying?) art of carving from ,1
3667,Why would Harvey be going to prison? unhappy ,0
3668, the Mini and the Campervan happy,1
3669,Rivals govts unite to act against sex-determination tests. ,1
3670,Definitely my arms unhappy  .13,0
3671,President Trump fires top government lawyer Sally Yates for defiance on immigration order ,0
3672,A 7-judge bench has to be set up to hear the pleas challenging but right now it is not possible: ,0
3673,Thanks for the recent follow Happy to connect happy  have a great Thursday..13,1
3674, but I can't make it unhappy  Thanks for the heads up though. Please take photos!,0
3675,All you need to know about Election Commission's 'open challenge' to hack ,1
3676,I miss the 7/27 costumes unhappy ,0
3677, VC says law will take its course if occupation of AdBlock doesnt end despi,1
3678, we respect and accept the verdict: AIMIM chief ,1
3679, the new one just seems a bit unstable unhappy ,0
3680,Yay another art raffle! Everything you need to know is in the picture :D,1
3681,Court directs BSF to allow trooper Tej Bahadur's wife to meet him,1
3682,When a man took his neighbour to court over pet dogs that bark at night-- and judge is a ,1
3683,Sup guys? :D,1
3684,don't rt to save a guy's life ,0
3685,how much? i cant seem to deathmatch you unhappy ,0
3686, and more. Also in epaper. .43,0
3687,please just stop confining animals in zoos unhappy  ,0
3688,Definitely my arms unhappy  .15,0
3689,only pure evil people unhappy .1,0
3690,How are you doing today? happy,1
3691,As is destroyed,1
3692,June 5 - June 16 unhappy  ,0
3693, thank you happy,1
3694,excuse me i don%27t see my nama unhappy ,0
3695,No serious concerns regarding India captain 's shoulder injury,0
3696,no one is selling vhope banners what?  sad ,0
3697,Surround yourself with positivity happy.1,1
3698, works on options to get backing on ,1
3699, patience,1
3700,this is damn.... theres people who sincerely want to attend BH birthday party but bcs of those people who try for fun make them ca.15,0
3701, also in epaper. ,1
3702, and more. Also in epaper. .11,0
3703,Anti-terror operation in Lucknow's outskirts ends,1
3704,KP Nayar on why exit could be bad for India. ,1
3705,Offline  unhappy ,0
3706, vows to move Supreme Court. ,1
3707,........Yeah sure happy,1
3708,most likely to be elected as UP CM: Sources ,0
3709,Mine isn't.  They back Jeremy 100% I'm pleased to say happy,1
3710,I'm staying here in SA unhappy ,0
3711,Thanks for the recent follow Happy to connect happy  have a great Thursday. Want this?,1
3712,Definitely wasn't what I was looking for :/ But gave it a try anyway happy,1
3713,mannn,0
3714, who took to social media complaining of bad food,1
3715,High Court orders govt to waive of all drought-hit farmers. ,0
3716,:^) hello ,0
3717, a memorial gets a list,1
3718,All of the park areas in Paris are marked as green on Google maps,0
3719,please read unhappy  ,0
3720,retweet this tweet if you want your to be included in the nhc scrapbook!! i'll be making something out of all of the usern,1
